file_name,file_path,line_number,pattern,line_text,context_before,context_after
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,18,Irradiacion,"%   Irradiacion  [MJ]","%   dry_time     [h] | %   C_kWh        [USD/kWh] | %   Q_aux_tot    [MJ] | %   C_esp_GLP    [USD/MJ]","%   C_solar      [USD/MJ] | %   Mi, M        [kg water/kg dry solid] | %   md           [kg dry solid] | %"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,18,irradiacion,"%   Irradiacion  [MJ]","%   dry_time     [h] | %   C_kWh        [USD/kWh] | %   Q_aux_tot    [MJ] | %   C_esp_GLP    [USD/MJ]","%   C_solar      [USD/MJ] | %   Mi, M        [kg water/kg dry solid] | %   md           [kg dry solid] | %"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,18,radiacion,"%   Irradiacion  [MJ]","%   dry_time     [h] | %   C_kWh        [USD/kWh] | %   Q_aux_tot    [MJ] | %   C_esp_GLP    [USD/MJ]","%   C_solar      [USD/MJ] | %   Mi, M        [kg water/kg dry solid] | %   md           [kg dry solid] | %"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,20,G ,"%   Mi, M        [kg water/kg dry solid]","%   Q_aux_tot    [MJ] | %   C_esp_GLP    [USD/MJ] | %   Irradiacion  [MJ] | %   C_solar      [USD/MJ]","%   md           [kg dry solid] | % | % Denominator: | %   water_removed_kg = (Mi - M) * md"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,21,G ,"%   md           [kg dry solid]","%   C_esp_GLP    [USD/MJ] | %   Irradiacion  [MJ] | %   C_solar      [USD/MJ] | %   Mi, M        [kg water/kg dry solid]","% | % Denominator: | %   water_removed_kg = (Mi - M) * md | %"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,24,G ,"%   water_removed_kg = (Mi - M) * md","%   Mi, M        [kg water/kg dry solid] | %   md           [kg dry solid] | % | % Denominator:","% | % This function does not modify the physical model, kinetics or cost formula. |  | cost.created_by_function = ""calc_cost_breakdown"";"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,33,Irradiacion,"cost.inputs.Irradiacion = Irradiacion;","cost.created_at = datetime(""now""); |  | cost.inputs.dry_time = dry_time; | cost.inputs.Q_aux_tot = Q_aux_tot;","cost.inputs.Mi = Mi; | cost.inputs.M = M; | cost.inputs.md = md; | "
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,33,irradiacion,"cost.inputs.Irradiacion = Irradiacion;","cost.created_at = datetime(""now""); |  | cost.inputs.dry_time = dry_time; | cost.inputs.Q_aux_tot = Q_aux_tot;","cost.inputs.Mi = Mi; | cost.inputs.M = M; | cost.inputs.md = md; | "
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,33,radiacion,"cost.inputs.Irradiacion = Irradiacion;","cost.created_at = datetime(""now""); |  | cost.inputs.dry_time = dry_time; | cost.inputs.Q_aux_tot = Q_aux_tot;","cost.inputs.Mi = Mi; | cost.inputs.M = M; | cost.inputs.md = md; | "
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,56,Irradiacion,"cost.solar_energy_MJ = Irradiacion;","cost.LPG_energy_MJ = Q_aux_tot; | cost.LPG_cost_USD = cost.LPG_energy_MJ * ... | params_cost.C_esp_GLP_internal; | ","cost.solar_cost_USD = cost.solar_energy_MJ * ... | params_cost.C_solar_internal; |  | cost.total_cost_USD = cost.electric_cost_USD + ..."
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,56,irradiacion,"cost.solar_energy_MJ = Irradiacion;","cost.LPG_energy_MJ = Q_aux_tot; | cost.LPG_cost_USD = cost.LPG_energy_MJ * ... | params_cost.C_esp_GLP_internal; | ","cost.solar_cost_USD = cost.solar_energy_MJ * ... | params_cost.C_solar_internal; |  | cost.total_cost_USD = cost.electric_cost_USD + ..."
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,56,radiacion,"cost.solar_energy_MJ = Irradiacion;","cost.LPG_energy_MJ = Q_aux_tot; | cost.LPG_cost_USD = cost.LPG_energy_MJ * ... | params_cost.C_esp_GLP_internal; | ","cost.solar_cost_USD = cost.solar_energy_MJ * ... | params_cost.C_solar_internal; |  | cost.total_cost_USD = cost.electric_cost_USD + ..."
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,63,G ,"cost.water_removed_kg = (Mi - M) * md;"," | cost.total_cost_USD = cost.electric_cost_USD + ... | cost.LPG_cost_USD + cost.solar_cost_USD; | "," | if cost.water_removed_kg <= 0 | cost.cost_specific_USD_per_kgwater = NaN; | cost.status = ""INVALID_DENOMINATOR"";"
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,65,G ,"if cost.water_removed_kg <= 0","cost.LPG_cost_USD + cost.solar_cost_USD; |  | cost.water_removed_kg = (Mi - M) * md; | ","cost.cost_specific_USD_per_kgwater = NaN; | cost.status = ""INVALID_DENOMINATOR""; | else | cost.cost_specific_USD_per_kgwater = ..."
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,82,G ,"cost.units.water_removed_kg = ""kg water"";","cost.units.LPG_cost_USD = ""USD""; | cost.units.solar_energy_MJ = ""MJ""; | cost.units.solar_cost_USD = ""USD""; | cost.units.total_cost_USD = ""USD"";","cost.units.cost_specific_USD_per_kgwater = ""USD/kg water""; | end | "
calc_cost_breakdown.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\cost\calc_cost_breakdown.m,83,G ,"cost.units.cost_specific_USD_per_kgwater = ""USD/kg water"";","cost.units.solar_energy_MJ = ""MJ""; | cost.units.solar_cost_USD = ""USD""; | cost.units.total_cost_USD = ""USD""; | cost.units.water_removed_kg = ""kg water"";","end | "
setup_v05_paths.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\main\setup_v05_paths.m,7,G ,"%   - historical conflicting scripts","% | % This script intentionally avoids genpath(rootDir), because that could add: | %   - 99_legacy_do_not_run | %   - 00_original_zip_no_tocar","% | % DATA-B-001: | %   03_original_model/04_data_original is explicitly added. | %   v0.8 also includes opt_tunel_mod2_v06_data_controlled.m, which loads"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,3,G ,"% 9.4g — GUARDED-FORMAL-RUN-EXECUTION-APPROVAL-001","function approval = approve_guarded_formal_run_execution_v94g() | % APPROVE_GUARDED_FORMAL_RUN_EXECUTION_v94g","% | % Objetivo: | %   Emitir aprobación operativa para ejecutar la corrida formal guardada. | %"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,16,G ,"%   - 9.1g smoke PASS","%   - Define comando único de lanzamiento. | %   - Define condiciones de monitoreo e interrupción. | % | % Requiere:","%   - 9.2g design PASS | %   - 9.3g script ready no execution | % | % Salidas:"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,17,G ,"%   - 9.2g design PASS","%   - Define condiciones de monitoreo e interrupción. | % | % Requiere: | %   - 9.1g smoke PASS","%   - 9.3g script ready no execution | % | % Salidas: | %   logs/GUARDED_FORMAL_RUN_EXECUTION_APPROVAL_v94g.md"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,18,G ,"%   - 9.3g script ready no execution","% | % Requiere: | %   - 9.1g smoke PASS | %   - 9.2g design PASS","% | % Salidas: | %   logs/GUARDED_FORMAL_RUN_EXECUTION_APPROVAL_v94g.md | %   logs/GUARDED_FORMAL_RUN_EXECUTION_APPROVAL_v94g.txt"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,43,G ,"error('run_guarded_formal_ga_v93g no está en path.');","error('No existe script formal v93g: %s', formalScript); | end |  | if exist('run_guarded_formal_ga_v93g','file') ~= 2","end |  | % --------------------------------------------------------------------- | % Cargar último diseño v92g"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,80,G ,"error('v92g no contiene diagnosis.');"," | Sdesign = load(designMat); |  | if ~isfield(Sdesign,'diagnosis')","end |  | if ~strcmp(string(Sdesign.diagnosis),""GUARDED_FORMAL_RUN_DESIGN_PASS"") | error('v92g no está en PASS. Diagnosis: %s', string(Sdesign.diagnosis));"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,84,G ,"error('v92g no está en PASS. Diagnosis: %s', string(Sdesign.diagnosis));","error('v92g no contiene diagnosis.'); | end |  | if ~strcmp(string(Sdesign.diagnosis),""GUARDED_FORMAL_RUN_DESIGN_PASS"")","end |  | formalDesign = Sdesign.formalDesign; | Ttime = Sdesign.Ttime;"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,89,G ,"Tpending = Sdesign.Tpending;","end |  | formalDesign = Sdesign.formalDesign; | Ttime = Sdesign.Ttime;"," | % --------------------------------------------------------------------- | % Cargar última prueba segura v93g | % ---------------------------------------------------------------------"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,97,G ,"error('No existe formalBaseDir. Ejecutar primero v93g en modo seguro.');","% --------------------------------------------------------------------- | formalBaseDir = fullfile(rootDir,'05_runs','guarded_formal_v93g'); |  | if ~isfolder(formalBaseDir)","end |  | d2 = dir(formalBaseDir); | d2 = d2([d2.isdir]);"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,119,G ,"error('No existe MAT v93g seguro: %s', formalSafeMat);","formalSafeDir = fullfile(formalBaseDir,d2(idxFormal).name); | formalSafeMat = fullfile(formalSafeDir,'mat','GUARDED_FORMAL_GA_v93g.mat'); |  | if ~isfile(formalSafeMat)","end |  | Sformal = load(formalSafeMat); | "
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,125,G ,"error('v93g seguro no contiene diagnosis/executionStatus.');"," | Sformal = load(formalSafeMat); |  | if ~isfield(Sformal,'diagnosis') || ~isfield(Sformal,'executionStatus')","end |  | if ~strcmp(string(Sformal.diagnosis),""GUARDED_FORMAL_GA_SCRIPT_READY_NO_EXECUTION"") | error('v93g no está en SCRIPT_READY_NO_EXECUTION. Diagnosis: %s', string(Sformal.diagnosis));"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,129,G ,"error('v93g no está en SCRIPT_READY_NO_EXECUTION. Diagnosis: %s', string(Sformal.diagnosis));","error('v93g seguro no contiene diagnosis/executionStatus.'); | end |  | if ~strcmp(string(Sformal.diagnosis),""GUARDED_FORMAL_GA_SCRIPT_READY_NO_EXECUTION"")","end |  | if ~strcmp(string(Sformal.executionStatus),""CONFIG_READY_NO_EXECUTION"") | error('v93g no está en CONFIG_READY_NO_EXECUTION. executionStatus: %s', string(Sformal.executionStatus));"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,133,G ,"error('v93g no está en CONFIG_READY_NO_EXECUTION. executionStatus: %s', string(Sformal.executionStatus));","error('v93g no está en SCRIPT_READY_NO_EXECUTION. Diagnosis: %s', string(Sformal.diagnosis)); | end |  | if ~strcmp(string(Sformal.executionStatus),""CONFIG_READY_NO_EXECUTION"")","end |  | if ~isfield(Sformal,'preflightFlags') | error('v93g no contiene preflightFlags.');"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,137,G ,"error('v93g no contiene preflightFlags.');","error('v93g no está en CONFIG_READY_NO_EXECUTION. executionStatus: %s', string(Sformal.executionStatus)); | end |  | if ~isfield(Sformal,'preflightFlags')","end |  | preflightFlags = Sformal.preflightFlags; | "
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,143,G ,"error('El preflight de v93g no está en PASS.');"," | preflightFlags = Sformal.preflightFlags; |  | if ~preflightFlags.preflight_pass","end |  | % --------------------------------------------------------------------- | % Carpeta de aprobación"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,227,G ,"row.note = ""CO2 estimation remains pending and must be added in separate micropaso."";","row.item = ""CO2_scope""; | row.required_state = ""No CO2 claims from this run""; | row.current_state = ""CO2 pending""; | row.approved = true;","rows{end+1,1} = row; |  | row = struct(); | row.item = ""physics_review_scope"";"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,249,G ,"row.current_state = sprintf(""estimated %.6g h with margin"", estimatedHours);"," | row = struct(); | row.item = ""runtime_awareness""; | row.required_state = ""User aware of multi-hour runtime"";","row.approved = true; | row.note = ""Execution should be started only when computer can remain on and stable.""; | rows{end+1,1} = row; | "
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,268,G ,"row.condition = ""Repeated warnings causing no progress"";","row.severity = ""critical""; | interruptRows{end+1,1} = row; |  | row = struct();","row.action = ""If no generation advances for more than 60 minutes, interrupt with Ctrl+C and preserve diary.""; | row.severity = ""high""; | interruptRows{end+1,1} = row; | "
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,301,G ,"runConditions.do_not_edit_source_while_running = true;","runConditions.keep_computer_awake = true; | runConditions.connect_power = true; | runConditions.close_heavy_apps = true; | runConditions.no_article_claims_during_run = true;","runConditions.do_not_modify_v10 = true; | runConditions.do_not_modify_v611 = true; | runConditions.do_not_overwrite_v614 = true; | runConditions.expected_runtime_hours_with_margin = estimatedHours;"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,314,G ,"approvalFlags.physics_review_pending = true;","approvalFlags.execution_command_defined = strlength(launchCommand) > 0; | approvalFlags.script_exists = isfile(formalScript); | approvalFlags.preflight_pass = preflightFlags.preflight_pass; | approvalFlags.CO2_not_claimable = true;","approvalFlags.solar_excluded = true; | approvalFlags.ready_for_user_launch = ... | approvalFlags.all_checklist_items_approved && ... | approvalFlags.execution_command_defined && ..."
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,375,G ,"fprintf(fid,'| Tiempo estimado con margen | `%.6g h` |\n\n', estimatedHours);","fprintf(fid,'| Objetivo | `%s` |\n', objectiveName); | fprintf(fid,'| PopulationSize | `%g` |\n', PopulationSize); | fprintf(fid,'| MaxGenerations | `%g` |\n', MaxGenerations); | fprintf(fid,'| Evaluaciones estimadas | `%g` |\n', estimatedEvaluations);"," | fprintf(fid,'## Checklist\n\n'); | fprintf(fid,'| Item | Requerido | Estado actual | Aprobado | Nota |\n'); | fprintf(fid,'|---|---|---|---:|---|\n');"
approve_guarded_formal_run_execution_v94g.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\approve_guarded_formal_run_execution_v94g.m,484,G ,"approval.Tpending = Tpending;","approval.approvalFlags = approvalFlags; | approval.runConditions = runConditions; | approval.Tchecklist = Tchecklist; | approval.Tinterrupt = Tinterrupt;","approval.designDir = designDir; | approval.formalSafeDir = formalSafeDir; | approval.approvalDir = approvalDir; | approval.outMd = outMd;"
